lecture_number,lecture_title,original_pptx,slide_number,possible_slide_title,visible_text
10,VIT,10 - VIT.pptx,52,Restricting Attention to Local Windows,"Restricting Attention to Local Windows
With
H
x
W
grid
of
tokens
,
each
attention
matrix
is
H
2
W
2
–
quadratic
in
image
size
Rather
than
allowing
each
token
to
attend
to
all
other
tokens,
instead
divide
into
windows
of
M
x
M
tokens
(here
M=4);
only
compute
attention
within
each
window
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
52"
10,VIT,10 - VIT.pptx,53,Why Window Attention Scales Better,"Why Window Attention Scales Better
With
H
x
W
grid
of
tokens
,
each
attention
matrix
is
H
2
W
2
–
quadratic
in
image
size
Rather
than
allowing
each
token
to
attend
to
all
other
tokens,
instead
divide
into
windows
of
M
x
M
tokens
(here
M=4);
only
compute
attention
within
each
window
Total
size
of
all
attention
matrices
is
now:
M
4
(H/M)(W/M)
=
M
2
HW
Linear
in
image
size
for
fixed
M!
Swin
uses
M=7
throughout
the
network
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
53"
10,VIT,10 - VIT.pptx,54,"Limitation of Window Attention
Problem: tokens only interact with other tokens within the same window; no communication across windows","Limitation of Window Attention
Problem
:
tokens
only
interact
with
other
tokens
within
the
same
window;
no
communication
across
windows
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
54"
10,VIT,10 - VIT.pptx,55,"Swin Transformer: Shifted Window Attention
Solution: Alternate between normal windows and shifted windows in successive Transformer blocks","Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Block
L:
Normal
windows
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Block
L+1:
Shifted
Windows
Ugly
detail: Non-square
windows
at
edges
and
corners
55"
10,VIT,10 - VIT.pptx,56,Swin Transformer: Shifted Window Attention,"Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Block
L:
Normal
windows
Block
L+1:
Shifted
Windows
Detail:
Relative
Positional
Bias
ViT
adds
positional
embedding
to
input
tokens,
encodes
absolute
position
of
each
token
in
the
image
56"
10,VIT,10 - VIT.pptx,57,Swin Transformer: Shifted Window Attention,"Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Detail:
Relative
Positional
Bias
ViT
adds
positional
embedding
to
input
tokens,
encodes
absolute
position
of
each
token
in
the
image
Swin
does
not
use
positional
embeddings,
instead
encodes
relative
position
between
patches
when
computing
attention:
Standard
Attention:
𝐴
=
𝑆𝑜𝑓𝑡𝑚𝑎𝑥
𝑄𝐾
""
𝐷
𝑄,
𝐾,
𝑉:
𝑀
#
×
𝐷
(Query,
Key,
Value)
Block
L:
Normal
windows
Block
L+1:
Shifted
Windows
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
𝑉
57"
10,VIT,10 - VIT.pptx,58,Swin Transformer: Shifted Window Attention,"Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Detail:
Relative
Positional
Bias
ViT
adds
positional
embedding
to
input
tokens,
encodes
absolute
position
of
each
token
in
the
image
Swin
does
not
use
positional
embeddings,
instead
encodes
relative
position
between
patches
when
computing
attention:
Attention
with
relative
bias:
𝐴
=
𝑆𝑜𝑓𝑡𝑚𝑎𝑥
𝑄𝐾
""
𝐷
Block
L:
Normal
windows
Block
L+1:
Shifted
Windows
𝐵:
𝑀
#
×
𝑀
#
(learned
biases)
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
+
𝐵
𝑉
𝑄,
𝐾,
𝑉:
𝑀
#
×
𝐷
(Query,
Key,
Value)
58"
10,VIT,10 - VIT.pptx,59,Comparing Early Vision Transformer Variants,"Comparing Early Vision Transformer Variants
ViT
: pure global attention
DeiT
: better training with limited data
T2T-ViT
: better tokenization and local structure
PVT / Swin
: hierarchical design for dense prediction
59
Most improvements target one of three issues: data efficiency, locality, or scalability."
10,VIT,10 - VIT.pptx,60,Where Did Vision Transformers Improve Most?,"Where Did Vision Transformers Improve Most?
Training with less labeled data
Better tokenization
Better locality and hierarchy
Better self-supervised learning
60
The field evolved by addressing
ViT’s
weaknesses step by step."
10,VIT,10 - VIT.pptx,61,Twins: Spatial Attention Design,"Twins: Spatial Attention Design
Revisit how spatial attention should be designed in vision
Combine local attention with efficient global information exchange
Achieves strong performance with a relatively simple design
61
Chu et al.,
Twins: Revisiting the Design of Spatial Attention in Vision Transformers
,
NeurIPS
2021
https://arxiv.org/abs/2104.13840
Good attention design can be both simple and effective."
10,VIT,10 - VIT.pptx,62,Segmenter: Transformer for Semantic Segmentation,"Segmenter
: Transformer for Semantic Segmentation
62
Strudel et al.,
Segmenter
: Transformer for Semantic Segmentation, ICCV 2021,
https://arxiv.org/abs/2105.05633
1
Vision Transformers can support pixel-level prediction, not just image labels."
10,VIT,10 - VIT.pptx,63,Segmenter Architecture,"Segmenter
Architecture
63
Mask Transformer turns segmentation into a similarity problem between patch features and class embeddings."
10,VIT,10 - VIT.pptx,64,Masked Autoencoders (MAE),"Masked Autoencoders (MAE)
Mask a large fraction of image patches
Encode only visible patches and reconstruct the missing ones
Learn strong visual features without labels
64
He et al., Masked Autoencoders Are Scalable Vision Learners, CVPR 2022
https://arxiv.org/abs/2111.06377
Self-supervised pretraining made
ViTs
much stronger and more scalable."
10,VIT,10 - VIT.pptx,65,Self-Supervised Vision: DINO / iBOT,"Self-Supervised Vision: DINO /
iBOT
DINO
: Self-distillation learns strong visual representations without labels
iBOT
: Masked image modeling with an online tokenizer
Both learn meaningful structure from unlabeled images
65
Caron et al.,
Emerging Properties in Self-Supervised Vision Transformers,
ICCV 2021,
https://arxiv.org/abs/2104.14294
Zhou et al.,
iBOT
: Image BERT Pre-Training with Online Tokenizer
, ICLR 2022,
https://arxiv.org/abs/2111.07832
Self-supervised
ViTs
can learn surprisingly rich structure from unlabeled images."
10,VIT,10 - VIT.pptx,66,DINO: self-DIstillation with NO labels,"DINO: self-
DI
stillation
with
NO
labels
66
Student
ViT
learns local-to-global features from a momentum Teacher
ViT
, with centering and sharpening preventing collapse.
Local crops
Global crops"
10,VIT,10 - VIT.pptx,67,DINO: self-DIstillation with NO labels,"DINO: self-
DI
stillation
with
NO
labels
67
Centering means subtracting a running mean vector from the teacher’s output before the teacher
softmax
."
10,VIT,10 - VIT.pptx,68,CLIP and Multimodal Transformers,"CLIP and Multimodal Transformers
CLIP (Contrastive Language Image Pre-training)
Train image and text encoders jointly on image-text pairs
Align image features with language features using contrastive learning
Enable zero-shot classification with text prompts
68
Radford et al., Learning Transferable Visual Models From Natural Language Supervision, ICML 2021
https://arxiv.org/abs/2103.00020
Language supervision turns vision models into flexible foundation models."
10,VIT,10 - VIT.pptx,69,CLIP Architecture,"CLIP Architecture
69
Radford et al., Learning Transferable Visual Models From Natural Language Supervision, ICML 2021
https://arxiv.org/abs/2103.00020
Language supervision turns vision models into flexible foundation models.
WIT dataset: 400 million (image, text) pairs"
10,VIT,10 - VIT.pptx,70,What Happened Next? (2023–2024),"What Happened Next? (2023–2024)
DINOv2 (2023)
: large-scale self-supervised
ViTs
became strong general-purpose visual feature extractors
SigLIP
(2023)
: vision-language pretraining improved with a simpler sigmoid loss and strong zero-shot transfer
DiT
(2023)
: transformers moved deeper into image generation by serving as diffusion backbones
ViTamin
(2024)
: researchers rethought visual encoder design specifically for the vision-language era
AIMV2 (2025):
multimodal autoregressive pretraining produced strong general-purpose vision encoders for both vision and vision-language tasks
70
Vision transformers evolved from image classifiers into foundation encoders for representation learning, multimodal understanding, and generation."
10,VIT,10 - VIT.pptx,71,Summary: How Vision Transformers Evolved,"Summary: How Vision Transformers Evolved
Images can be split into patches and treated as tokens
The main challenges are efficiency, locality, and data requirements
Later models improved training, hierarchy, and self-supervised learning
Vision Transformers now support classification, segmentation, and multimodal understanding
71
Transformers for vision became powerful by combining patch-based modeling with better inductive structure and better pretraining.
ViT
→ better training → better tokenization → hierarchical designs → self-supervised learning → multimodal models."
10,VIT,10 - VIT.pptx,72,Reference,"Reference
Lecture slides by Justin Johnson, University of Michigan
72"
10,VIT,10 - VIT.pptx,73,Backup Slides,"Backup Slides
73"
10,VIT,10 - VIT.pptx,74,ViT Input: Patches Instead of Pixels,"①
②
③
④
⑤
⑥
⑨
⑧
⑦
②
①
③
④
⑤
⑥
ViT
Input: Patches Instead of Pixels
Image decomposed into 16x16 nonoverlapping patches
Position encoding:
Learned 1D embeddings.
ViT
uses a learnable vector per patch index
pos_emb = nn.Parameter(torch.zeros(1,N,D)); then x += pos_emb
74"
10,VIT,10 - VIT.pptx,75,Standard Transformer on Patches,"Standard Transformer on Patches
①
②
③
④
⑤
Transformer Encoder
+
+
+
+
+
+
+
+
+
CLS
Softmax
Classifier
𝐩
𝐶
0
𝐶
1
𝐶
2
𝐶
3
𝐶
4
𝐶
5
𝐶
6
𝐶
7
𝐶
8
𝐶
9
𝑍
0
𝑍
1
𝑍
2
𝑍
3
𝑍
4
𝑍
5
𝑍
6
𝑍
7
𝑍
8
𝑍
9
𝑋
1
𝑋
2
𝑋
3
𝑋
4
𝑋
5
𝑋
6
𝑋
7
𝑋
8
𝑋
9
𝑃
1
𝑃
2
𝑃
3
𝑃
4
𝑃
5
𝑃
6
𝑃
7
𝑃
8
𝑃
9
75"
